ref,pollster,publisher,fieldwork_start,fieldwork_end,respondents,method,question_type,qid,question,party,party_as_written,seats,pct,undecided_pct,in_model,cec_publish_date
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),הציונות הדתית,"איחוד של הציונות הדתית (בצלאל סמוטריץ'), עמך ישראל (עופר וינטר) זהות (משה פייגלין)",11,8.9,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),הדמוקרטים,מפלגת הדמוקרטים בראשות יאיר גולן,9,7.2,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),ישראל ביתנו,ישראל ביתנו בראשות אביגדור ליברמן,9,7.2,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),יהדות התורה,יהדות התורה בראשות משה גפני,8,6.4,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),עוצמה יהודית,עוצמה יהודית בראשות איתמר בן גביר,7,5.6,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),"ש""ס","ש""ס בראשות אריה דרעי",7,5.6,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),הרשימה המשותפת,"חד""ש-תע""ל ובל""ד בראשות יוסף ג'אברין",7,5.6,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),"רע""ם","רע""מ בראשות מנסור עבאס",5,4.1,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),כחול לבן,כחול לבן בראשות בני גנץ,0,1.2,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),בית ציוני,בית ציוני- המילואימניקים בראשות חילי טרופר ויועז הנדל,0,2.0,,1,2026-09-07
4123,קנטאר,ישראל היום,2026-09-02,2026-09-03,555,internet,scenario,3,תחזית המנדטים (3): אם יהיה איחוד של מפלגת הציונות הדתית (בצלאל סמוטריץ') וזהות (משה פייגלין) ועמך ישראל (עופר וינטר),האחדות,האחדות בראשות גלעד ארדן,0,0.6,,1,2026-09-07
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,הליכוד,הליכוד בראשות בנימין נתניהו,31,24.2,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,ישר,ישר בראשות גדי איזנקוט,22,16.9,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,ביחד,יחד בראשות נפתלי בנט,11,8.6,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,"ש""ס","ש""ס בראשות אריה דרעי",10,7.5,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,הדמוקרטים,הדמוקרטים בראשות יאיר גולן,10,7.5,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,יהדות התורה,יהדות התורה,8,6.3,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,הציונות הדתית,הציונות הדתית וזהות בראשות בצלאל סמוטריץ',7,5.5,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,עוצמה יהודית,עוצמה יהודית בראשות איתמר בן גביר,7,5.4,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,הרשימה המשותפת,"חד""ש-תע""ל, רע""ם ובל""ד",7,5.3,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,ישראל ביתנו,ישראל ביתנו בראשות אביגדור ליברמן,7,5.2,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,עמך ישראל,עמך ישראל בראשות עופר וינטר,0,2.7,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,בית ציוני,בית ציוני בראשות יועז הנדל וחילי טרופר,0,1.3,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,כחול לבן,כחול לבן בראשות בני גנץ,0,1.2,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,נעם,נעם לישראל בראשות אבי מעוז,0,0.3,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,האחדות,אחדות בראשות גלעד ארדן ויולי אדלשטיין,0,0.1,,1,2026-09-08
4128,נקסט דאטה,ערוץ 14,2026-09-03,2026-09-03,789,internet,main,1,מפת המנדטים הסופית · כנסת בת 120 מושבים · אחוז חסימה 3.25%,הציבור החרדי,הציבור החרדי בראשות לייטנר,0,0.1,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",ישר,ישר ! בראשות גדי איזנקוט (חילי טרופר מצטרף למפלגה),23,18.8,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",הליכוד,הליכוד בראשות בנימין נתניהו,20,16.3,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",ביחד,ביחד בראשות נפתלי בנט,13,10.6,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",הדמוקרטים,מפלגת הדמוקרטים בראשות יאיר גולן,8,6.5,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",יהדות התורה,יהדות התורה,8,6.5,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",עוצמה יהודית,עוצמה יהודית בראשות איתמר בן גביר,7,5.7,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",ישראל ביתנו,ישראל ביתנו בראשות אביגדור ליברמן,7,5.7,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?","ש""ס","ש""ס בראשות אריה דרעי",7,5.7,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",הרשימה המשותפת,"חד""ש-תע""ל ובל""ד בראשות יוסף ג'אברין",7,5.7,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",הציונות הדתית,הציונות הדתית בראשות בצלאל סמוטריץ' יחד עם זהות (משה פייגלין),6,4.9,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?","רע""ם","רע""ם בראשות מנסור עבאס",6,4.9,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",עמך ישראל,עמך ישראל בראשות עופר וינטר,4,3.3,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",בית ציוני,המילואימניקים בראשות יועז הנדל והמפלגה הכלכלית של ירון זליכה,4,3.3,,1,2026-09-08
4129,קנטאר,כאן 11,2026-09-06,2026-09-06,551,internet,main,1,"אילו היו מתקיימות היום הבחירות לכנסת, והמפלגות המתמודדות יהיו המפלגות הבאות עם ראשי המפלגות שברשימה בפניך, עבור איזו מפלגה היית מצביע?",כחול לבן,כחול לבן בראשות בני גנץ,0,1.2,,1,2026-09-08
